"ensembl_gene_id","hgnc_symbol","entrezgene_id"
"ENSG00000249855","EEF1A1P19",NA
"ENSG00000249858","SNX5P1",NA
"ENSG00000249859","PVT1",5820
"ENSG00000249863","",NA
"ENSG00000249868","",NA
"ENSG00000249889","ALG1L11P",NA
"ENSG00000249898","MCPH1-AS1",NA
"ENSG00000249908","BRD9P2",NA
"ENSG00000249915","PDCD6",10016
"ENSG00000249931","GOLGA8K",653125
"ENSG00000249936","RAC1P2",NA
"ENSG00000249937","LINC02223",NA
"ENSG00000249992","TMEM158",25907
"ENSG00000249996","PPIC-AS1",NA
"ENSG00000250012","SLC41A3-AS1",NA
"ENSG00000250030","",NA
"ENSG00000250041","",124902629
"ENSG00000250067","YJEFN3",374887
"ENSG00000250090","",NA
"ENSG00000250091","DNAH10OS",642797
"ENSG00000250107","CACNA1G-AS1",253962
"ENSG00000250111","",101929141
"ENSG00000250116","RHOQ-AS1",100506142
"ENSG00000250131","AGA-DT",285500
"ENSG00000250132","",NA
"ENSG00000250138","",NA
"ENSG00000250144","EEF1A1P35",NA
"ENSG00000250182","EEF1A1P13",NA
"ENSG00000250220","ANKRD17-DT",NA
"ENSG00000250222","TRIM7-AS2",NA
"ENSG00000250227","TRIM60P14",NA
"ENSG00000250240","",NA
"ENSG00000250251","PKD1P6",NA
"ENSG00000250273","PSMC1P5",NA
"ENSG00000250286","",105371824
"ENSG00000250295","RDH10-AS1",101926926
"ENSG00000250303","LINC02762",283140
"ENSG00000250305","TRMT9B",57604
"ENSG00000250312","ZNF718",255403
"ENSG00000250317","SMIM20",389203
"ENSG00000250318","RPL13AP26",NA
"ENSG00000250320","EDIL3-DT",105379057
"ENSG00000250321","",NA
"ENSG00000250326","USP38-DT",NA
"ENSG00000250327","RPSAP70",NA
"ENSG00000250332","PTPN11P4",NA
"ENSG00000250337","PURPL",643401
"ENSG00000250365","HEATR5A-DT",101927124
"ENSG00000250397","",NA
"ENSG00000250403","RPL7L1P14",NA
"ENSG00000250412","KLHL2P1",NA
"ENSG00000250444","CCT5P1",NA
"ENSG00000250461","",NA
"ENSG00000250462","LRRC37BP1",NA
"ENSG00000250470","",NA
"ENSG00000250471","GMPSP1",NA
"ENSG00000250474","WBP1LP2",NA
"ENSG00000250479","CHCHD10",400916
"ENSG00000250483","PPM1AP1",NA
"ENSG00000250486","FAM218A",152756
"ENSG00000250492","INTS6P1",NA
"ENSG00000250506","CDK3",1018
"ENSG00000250510","GPR162",27239
"ENSG00000250535","STK19B",NA
"ENSG00000250536","ABHD17AP3",NA
"ENSG00000250565","ATP6V1E2",90423
"ENSG00000250568","",NA
"ENSG00000250569","NTAN1P2",NA
"ENSG00000250571","GLI4",2738
"ENSG00000250575","",NA
"ENSG00000250602","",NA
"ENSG00000250608","NUDT16-DT",339874
"ENSG00000250616","YPEL3-DT",101928595
"ENSG00000250687","NAIPP1",NA
"ENSG00000250722","SELENOP",6414
"ENSG00000250731","TPM3P6",NA
"ENSG00000250742","LINC02381",400043
"ENSG00000250746","",NA
"ENSG00000250748","MSRB3-AS1",105369187
"ENSG00000250786","SNHG18",NA
"ENSG00000250790","",NA
"ENSG00000250794","ALG1L12P",NA
"ENSG00000250802","ZBED3-AS1",NA
"ENSG00000250829","",NA
"ENSG00000250848","PPP4R2P1",NA
"ENSG00000250859","HNRNPKP1",NA
"ENSG00000250892","",NA
"ENSG00000250896","RNPS1P1",NA
"ENSG00000250899","",NA
"ENSG00000250903","GMDS-DT",NA
"ENSG00000250938","MAD2L1-DT",NA
"ENSG00000250950","",NA
"ENSG00000250959","GLUD1P3",NA
"ENSG00000250966","H3P14",NA
"ENSG00000250979","",NA
"ENSG00000250988","SNHG21",100505616
"ENSG00000250990","",NA
"ENSG00000250999","",NA
"ENSG00000251022","THAP9-AS1",NA
"ENSG00000251023","",NA
"ENSG00000251034","",NA
"ENSG00000251050","RBX1P2",NA
"ENSG00000251066","",NA
"ENSG00000251079","BMS1P2",NA
"ENSG00000251095","",NA
"ENSG00000251102","CTBP2P4",NA
"ENSG00000251136","PARAIL",101929709
"ENSG00000251141","MRPS30-DT",NA
"ENSG00000251143","",100128494
"ENSG00000251144","",NA
"ENSG00000251155","SEPTIN14P4",NA
"ENSG00000251179","TMEM92-AS1",103752589
"ENSG00000251192","ZNF674",641339
"ENSG00000251194","",NA
"ENSG00000251196","",NA
"ENSG00000251247","ZNF345",25850
"ENSG00000251257","",NA
"ENSG00000251259","",NA
"ENSG00000251273","LINC02228",NA
"ENSG00000251287","ALG1L2",644974
"ENSG00000251314","",101929710
"ENSG00000251322","SHANK3",85358
"ENSG00000251330","",NA
"ENSG00000251333","RTN3P1",NA
"ENSG00000251348","HSPD1P11",NA
"ENSG00000251359","WWC2-AS2",152641
"ENSG00000251364","SYT9-AS1",100506258
"ENSG00000251369","ZNF550",162972
"ENSG00000251396","LINC01301",NA
"ENSG00000251400","ALDH7A1P1",NA
"ENSG00000251414","",NA
"ENSG00000251417","",NA
"ENSG00000251429","AIDAP2",NA
"ENSG00000251432","LINC02615",100507487
"ENSG00000251442","LINC01094",NA
"ENSG00000251455","",NA
"ENSG00000251474","RPL32P3",NA
"ENSG00000251493","FOXD1",2297
"ENSG00000251495","PPIAP11",NA
"ENSG00000251523","",NA
"ENSG00000251548","",NA
"ENSG00000251555","",NA
"ENSG00000251562","MALAT1",NA
"ENSG00000251580","LINC02482",NA
"ENSG00000251593","MSNP1",NA
"ENSG00000251595","ABCA11P",NA
"ENSG00000251600","",441046
"ENSG00000251600","",101927636
"ENSG00000251602","MTA1-DT",100507437
"ENSG00000251615","",NA
"ENSG00000251624","UNC93B7",NA
"ENSG00000251634","NAIPP4",NA
"ENSG00000251661","",NA
"ENSG00000251666","ZNF346-IT1",NA
"ENSG00000251669","FAM86EP",NA
"ENSG00000251675","",NA
"ENSG00000251867","",NA
"ENSG00000251988","RNU4ATAC18P",NA
"ENSG00000251994","RNU2-27P",NA
"ENSG00000252105","RNU1-143P",NA
"ENSG00000252149","RNA5SP315",NA
"ENSG00000252192","",NA
"ENSG00000252412","",NA
"ENSG00000252464","RN7SKP70",NA
"ENSG00000252481","SCARNA13",677768
"ENSG00000252498","RNU6-1016P",NA
"ENSG00000252516","RNA5SP82",NA
"ENSG00000252645","RNU7-111P",NA
"ENSG00000253051","SNORA31B",109616966
"ENSG00000253106","",NA
"ENSG00000253139","",NA
"ENSG00000253159","PCDHGA12",26025
"ENSG00000253166","",NA
"ENSG00000253167","WASHC5-AS1",106479020
"ENSG00000253180","",NA
"ENSG00000253200","",NA
"ENSG00000253203","GUSBP3",NA
"ENSG00000253204","",NA
"ENSG00000253210","DENND3-AS1",NA
"ENSG00000253250","C8orf88",100127983
"ENSG00000253251","SHLD3",112441434
"ENSG00000253276","CCDC71L",168455
"ENSG00000253302","STAU2-AS1",100128126
"ENSG00000253304","TMEM200B",399474
"ENSG00000253305","PCDHGB6",56100
"ENSG00000253309","SERPINE3",647174
"ENSG00000253317","",NA
"ENSG00000253320","MAILR",NA
"ENSG00000253326","",NA
"ENSG00000253327","RAD21-AS1",644660
"ENSG00000253333","",NA
"ENSG00000253341","PCBP2P2",NA
"ENSG00000253352","TUG1",55000
"ENSG00000253366","GUSBP16",NA
"ENSG00000253368","TRNP1",388610
"ENSG00000253384","ABRAXAS1P2",NA
"ENSG00000253390","ENTPD4-DT",NA
"ENSG00000253414","",100507420
"ENSG00000253439","CDC42P5",NA
"ENSG00000253476","",NA
"ENSG00000253485","PCDHGA5",56110
"ENSG00000253492","CDH12P3",NA
"ENSG00000253520","",NA
"ENSG00000253537","PCDHGA7",56108
"ENSG00000253540","FAM86HP",NA
"ENSG00000253541","SEPTIN10P1",NA
"ENSG00000253552","HOXA-AS2",NA
"ENSG00000253559","OSGEPL1-AS1",NA
"ENSG00000253570","RNF5P1",NA
"ENSG00000253598","SLC10A5",347051
"ENSG00000253608","",101929268
"ENSG00000253620","",NA
"ENSG00000253626","EIF5AL1",143244
"ENSG00000253633","LINC03047",NA
"ENSG00000253636","",NA
"ENSG00000253661","ZFHX4-AS1",NA
"ENSG00000253669","GASAL1",NA
"ENSG00000253671","",101930275
"ENSG00000253676","TAGLN2P1",NA
"ENSG00000253683","",NA
"ENSG00000253688","",NA
"ENSG00000253704","VIRMA-DT",101926977
"ENSG00000253710","ALG11",440138
"ENSG00000253716","MINCR",100507316
"ENSG00000253719","ATXN7L3B",552889
"ENSG00000253729","PRKDC",5591
"ENSG00000253731","PCDHGA6",56109
"ENSG00000253738","OTUD6B-AS1",NA
"ENSG00000253741","LNCOC1",100288181
"ENSG00000253767","PCDHGA8",9708
"ENSG00000253771","TPTE2P1",NA
"ENSG00000253785","",NA
"ENSG00000253797","UTP14C",9724
"ENSG00000253816","GUSBP14",NA
"ENSG00000253819","LINC01151",NA
"ENSG00000253829","",NA
"ENSG00000253831","ETV3L",440695
"ENSG00000253833","DSTNP3",NA
"ENSG00000253837","LOXL2-AS1",100507156
"ENSG00000253846","PCDHGA10",56106
"ENSG00000253853","",NA
"ENSG00000253854","",NA
"ENSG00000253869","PIGFP1",NA
"ENSG00000253873","PCDHGA11",56105
"ENSG00000253882","",NA
"ENSG00000253893","FAM85B",NA
"ENSG00000253899","",NA
"ENSG00000253900","CDH12P4",NA
"ENSG00000253910","PCDHGB2",56103
"ENSG00000253919","THAP12P7",NA
"ENSG00000253921","ATOX1-AS1",NA
"ENSG00000253948","VPS13B-DT",105375666
"ENSG00000253953","PCDHGB4",8641
"ENSG00000253954","HMGN1P38",NA
"ENSG00000253955","LINC02995",285593
"ENSG00000253958","CLDN23",137075
"ENSG00000253968","",NA
"ENSG00000253981","ALG1L13P",NA
"ENSG00000253982","CLN8-AS1",NA
"ENSG00000254004","ZNF260",339324
"ENSG00000254012","RPL10P8",NA
"ENSG00000254013","MAP2K1P1",NA
"ENSG00000254016","ALG1L10P",NA
"ENSG00000254042","SLIT3-AS2",NA
"ENSG00000254064","PIWIL2-DT",100507071
"ENSG00000254087","LYN",4067
"ENSG00000254093","PINX1",54984
"ENSG00000254109","RBPMS-AS1",100128750
"ENSG00000254122","PCDHGB7",56099
"ENSG00000254154","CRYZL2P-SEC16B",NA
"ENSG00000254162","",NA
"ENSG00000254165","",NA
"ENSG00000254185","MAPK6P5",NA
"ENSG00000254192","",NA
"ENSG00000254198","",NA
"ENSG00000254206","NPIPB11",728888
"ENSG00000254221","PCDHGB1",56104
"ENSG00000254244","PAICSP4",NA
"ENSG00000254245","PCDHGA3",56112
"ENSG00000254254","PENK-AS1",101929415
"ENSG00000254258","",NA
"ENSG00000254278","",101927513
"ENSG00000254300","LINC01111",101926978
"ENSG00000254319","LINC03021",101927815
"ENSG00000254332","TPM4P3",NA
"ENSG00000254335","CDH12P1",NA
"ENSG00000254336","",NA
"ENSG00000254352","C4orf46P3",NA
"ENSG00000254363","",101929719
"ENSG00000254373","",NA
"ENSG00000254398","",NA
"ENSG00000254419","",NA
"ENSG00000254428","",NA
"ENSG00000254429","",NA
"ENSG00000254433","",NA
"ENSG00000254458","",NA
"ENSG00000254461","",NA
"ENSG00000254469","XNDC1N",100133315
"ENSG00000254470","AP5B1",91056
"ENSG00000254473","UBQLN1-AS1",105376114
"ENSG00000254477","",NA
"ENSG00000254480","LINC02749",100506082
"ENSG00000254505","CHMP4A",29082
"ENSG00000254506","KIAA1191P2",NA
"ENSG00000254509","",NA
"ENSG00000254510","",NA
"ENSG00000254527","ENPP7P12",NA
"ENSG00000254531","",90024
"ENSG00000254535","PABPC4L",132430
"ENSG00000254539","",NA
"ENSG00000254545","",NA
"ENSG00000254554","ADM-DT",NA
"ENSG00000254577","",NA
"ENSG00000254595","",NA
"ENSG00000254598","CSNK2A3",283106
"ENSG00000254602","MIR130AHG",123466203
"ENSG00000254612","DNAJB6P1",NA
"ENSG00000254614","CAPN1-AS1",728975
"ENSG00000254634","SMG1P6",NA
"ENSG00000254635","WAC-AS1",NA
"ENSG00000254676","",NA
"ENSG00000254681","PKD1P5",NA
"ENSG00000254682","DHCR7-DT",129810502
"ENSG00000254685","FPGT",8790
"ENSG00000254690","",NA
"ENSG00000254701","",NA
"ENSG00000254702","",NA
"ENSG00000254715","OR7E154P",NA
"ENSG00000254718","",101927702
"ENSG00000254719","",NA
"ENSG00000254726","MEX3A",92312
"ENSG00000254731","",NA
"ENSG00000254739","",NA
"ENSG00000254759","NAP1L1P1",NA
"ENSG00000254810","",NA
"ENSG00000254827","SLC22A18AS",5003
"ENSG00000254837","LIPT2-AS1",100287896
"ENSG00000254838","GVINP1",387751
"ENSG00000254842","LINC02551",NA
"ENSG00000254847","",NA
"ENSG00000254851","",NA
"ENSG00000254852","NPIPA2",642799
"ENSG00000254858","MPV17L2",84769
"ENSG00000254860","TMEM9B-AS1",493900
"ENSG00000254876","SUGT1P4-STRA6LP",100499484
"ENSG00000254893","RAP1BL",NA
"ENSG00000254901","BORCS8",729991
"ENSG00000254909","",NA
"ENSG00000254910","",NA
"ENSG00000254941","",NA
"ENSG00000254944","ATP5PBP5",NA
"ENSG00000254966","IGSF22-AS1",NA
"ENSG00000254986","DPP3",10072
"ENSG00000254987","",NA
"ENSG00000254995","STX16-NPEPL1",NA
"ENSG00000254996","ANKHD1-EIF4EBP3",404734
"ENSG00000254999","BRK1",55845
"ENSG00000255008","LINC02739",NA
"ENSG00000255031","",NA
"ENSG00000255042","SEPTIN7P11",NA
"ENSG00000255046","",NA
"ENSG00000255052","FAM66D",105369250
"ENSG00000255059","PPIAP43",NA
"ENSG00000255062","TIRAP-AS1",105369557
"ENSG00000255100","TSKU-AS1",101928837
"ENSG00000255112","CHMP1B",57132
"ENSG00000255121","CENATAC-DT",NA
"ENSG00000255135","EMSY-DT",124902718
"ENSG00000255139","",NA
"ENSG00000255142","",NA
"ENSG00000255148","",NA
"ENSG00000255150","EID3",493861
"ENSG00000255153","TOLLIP-DT",255512
"ENSG00000255176","",NA
"ENSG00000255182","",NA
"ENSG00000255191","",NA
"ENSG00000255197","SLC39A13-AS1",127138868
"ENSG00000255198","SNHG9",NA
"ENSG00000255200","PGAM1P8",NA
"ENSG00000255201","",NA
"ENSG00000255213","NPM1P35",NA
"ENSG00000255224","",NA
"ENSG00000255229","",NA
"ENSG00000255248","MIR100HG",399959
"ENSG00000255277","ABCC6P2",NA
"ENSG00000255284","GATD1-DT",171391
"ENSG00000255302","EID1",23741
"ENSG00000255306","GLTC1",NA
"ENSG00000255310","",NA
"ENSG00000255320","",124902694
"ENSG00000255328","",NA
"ENSG00000255337","TMEM123-DT",101928424
"ENSG00000255345","",NA
"ENSG00000255346","NOX5",79400
"ENSG00000255389","",NA
"ENSG00000255399","TBX5-AS1",255480
"ENSG00000255408","PCDHA3",56145
"ENSG00000255423","EBLN2",55096
"ENSG00000255443","CD44-AS1",NA
"ENSG00000255444","CYCSP27",NA
"ENSG00000255455","",NA
"ENSG00000255458","SMIM14-DT",105374419
"ENSG00000255468","B4GAT1-DT",102724064
"ENSG00000255471","PRSS23-AS1",NA
"ENSG00000255500","",NA
"ENSG00000255508","",NA
"ENSG00000255517","DPP3-DT",101928069
"ENSG00000255521","CD44-DT",100507144
"ENSG00000255524","NPIPB8",728734
"ENSG00000255529","POLR2M",81488
"ENSG00000255542","SLC1A2-AS2",128385377
"ENSG00000255548","",NA
"ENSG00000255549","ENPP7P6",NA
"ENSG00000255559","ZNF252P-AS1",286103
"ENSG00000255561","FDXACB1",91893
"ENSG00000255568","BRWD1-AS2",103091865
"ENSG00000255622","PCDHB17P",NA
"ENSG00000255624","C10orf88B",NA
"ENSG00000255642","PABPC1P4",NA
"ENSG00000255670","",NA
"ENSG00000255717","SNHG1",23642
"ENSG00000255725","TDGP1",NA
"ENSG00000255737","AGAP2-AS1",100130776
"ENSG00000255769","GOLGA2P10",NA
"ENSG00000255836","",NA
"ENSG00000255837","TAS2R20",259295
"ENSG00000255857","PXN-AS1",NA
"ENSG00000255867","DENND5B-AS1",100874249
"ENSG00000255874","PRECSIT",283487
"ENSG00000255883","FUNDC2P1",NA
"ENSG00000255893","",NA
"ENSG00000255909","PDCD5P1",NA
"ENSG00000255920","CCND2-AS1",103752584
"ENSG00000255966","GAPDH-DT",NA
"ENSG00000255967","HADHAP2",NA
"ENSG00000255970","LINC02421",101927901
"ENSG00000255974","CYP2A6",1548
"ENSG00000255993","PSMC1P9",NA
"ENSG00000256030","CBX3P4",NA
"ENSG00000256043","CTSO",1519
"ENSG00000256053","COA8",84334
"ENSG00000256060","TRAPPC2B",10597
"ENSG00000256061","DNAAF4",161582
"ENSG00000256073","URB1-AS1",84996
"ENSG00000256087","ZNF432",9668
"ENSG00000256092","SBNO1-AS1",112268105
"ENSG00000256124","LINC01152",102606463
"ENSG00000256139","",NA
"ENSG00000256167","ATF4P4",NA
"ENSG00000256185","",NA
"ENSG00000256204","",NA
"ENSG00000256210","TMEM167AP2",NA
"ENSG00000256211","SKP1P2",NA
"ENSG00000256223","ZNF10",7556
"ENSG00000256229","ZNF486",90649
"ENSG00000256238","SUPT16HP1",NA
"ENSG00000256268","LINC02454",NA
"ENSG00000256269","HMBS",3145
"ENSG00000256282","MTCH1P2",NA
"ENSG00000256293","ATP6V1E1P3",NA
"ENSG00000256294","ZNF225",7768
"ENSG00000256338","RPL41P2",NA
"ENSG00000256340","ABCC6P1",NA
"ENSG00000256393","RPL41P5",NA
"ENSG00000256433","",NA
"ENSG00000256436","TAS2R31",259290
"ENSG00000256508","MRGPRF-AS1",101928200
"ENSG00000256525","POLG2",11232
"ENSG00000256576","LINC02361",100996246
"ENSG00000256591","",NA
"ENSG00000256594","",NA
"ENSG00000256612","CYP2B7P",NA
"ENSG00000256616","ADGRA3P1",NA
"ENSG00000256625","",NA
"ENSG00000256628","ZBTB11-AS1",100009676
"ENSG00000256651","",NA
"ENSG00000256663","",NA
"ENSG00000256667","KLRA1P",NA
"ENSG00000256683","ZNF350",59348
"ENSG00000256712","",NA
"ENSG00000256713","PGA5",5222
"ENSG00000256742","KDM2B-DT",NA
"ENSG00000256745","ARPC3P3",NA
"ENSG00000256771","ZNF253",56242
"ENSG00000256802","LCIIAR",100130111
"ENSG00000256843","",NA
"ENSG00000256897","",NA
"ENSG00000256967","",NA
"ENSG00000256968","SNRPEP2",NA
"ENSG00000256973","",NA
"ENSG00000256977","LIMS3",96626
"ENSG00000257027","",NA
"ENSG00000257038","ARHGEF17-AS1",NA
"ENSG00000257052","PRPF19-DT",NA
"ENSG00000257074","RPL29P33",NA
"ENSG00000257086","",NA
"ENSG00000257093","DENND11",57189
"ENSG00000257103","LSM14A",26065
"ENSG00000257108","NHLRC4",283948
"ENSG00000257122","RRN3P3",NA
"ENSG00000257135","ODC1-DT",NA
"ENSG00000257139","LINC02821",NA
"ENSG00000257167","TMPO-AS1",100128191
"ENSG00000257175","",NA
"ENSG00000257176","",100506606
"ENSG00000257178","",NA
"ENSG00000257179","HMGN2P6",NA
"ENSG00000257195","HNRNPA1P50",NA
"ENSG00000257198","SPATA31F2P",NA
"ENSG00000257207","",NA
"ENSG00000257218","GATC",283459
"ENSG00000257219","LNCOG",105369848
"ENSG00000257221","",NA
"ENSG00000257222","",NA
"ENSG00000257252","",NA
"ENSG00000257261","SLC38A4-AS1",NA
"ENSG00000257264","",NA
"ENSG00000257267","ZNF271P",NA
"ENSG00000257270","",NA
"ENSG00000257283","",105369911
"ENSG00000257285","PRMT5-DT",101926933
"ENSG00000257298","",NA
"ENSG00000257303","CNPY2-AS1",NA
"ENSG00000257307","",NA
"ENSG00000257315","ZBED6",100381270
"ENSG00000257337","TNS2-AS1",283335
"ENSG00000257354","MIRLET7IHG",120766144
"ENSG00000257365","FNTB",2342
"ENSG00000257365","FNTB",100529261
"ENSG00000257376","",NA
"ENSG00000257381","MIR3179-2",100422886
"ENSG00000257410","",NA
"ENSG00000257433","RPAP3-DT",NA
"ENSG00000257443","LRIG3-DT",NA
"ENSG00000257489","",NA
"ENSG00000257496","",NA
"ENSG00000257497","GLIPR1-AS1",NA
"ENSG00000257511","",NA
"ENSG00000257513","NPIPB1P",NA
"ENSG00000257524","",NA
"ENSG00000257527","",NA
"ENSG00000257542","OR7E47P",NA
"ENSG00000257543","",NA
"ENSG00000257551","HLX-AS1",100873924
"ENSG00000257556","LINC02298",NA
"ENSG00000257557","PPP1R12A-AS1",NA
"ENSG00000257564","",NA
"ENSG00000257576","HSPD1P4",NA
"ENSG00000257594","GALNT4",8693
"ENSG00000257605","MYG1-AS1",NA
"ENSG00000257621","PSMA3-AS1",379025
"ENSG00000257674","",NA
"ENSG00000257681","",NA
"ENSG00000257696","BLTP3B-DT",120766146
"ENSG00000257698","GIHCG",NA
"ENSG00000257702","LBX2-AS1",151534
"ENSG00000257704","INAFM1",255783
"ENSG00000257718","CPNE8-AS1",NA
"ENSG00000257727","CNPY2",10330
"ENSG00000257732","",NA
"ENSG00000257740","",NA
"ENSG00000257773","ST13P3",NA
"ENSG00000257800","FNBP1P1",NA
"ENSG00000257815","PRANCR",101928062
"ENSG00000257851","HNRNPA3P10",NA
"ENSG00000257896","",NA
"ENSG00000257923","CUX1",1523
"ENSG00000257950","P2RX5-TAX1BP3",NA
"ENSG00000258012","",NA
"ENSG00000258016","HIGD1AP1",NA
"ENSG00000258056","CD63-AS1",105369779
"ENSG00000258057","BCDIN3D-AS1",100286844
"ENSG00000258096","SLC38A2-AS1",NA
"ENSG00000258101","",NA
"ENSG00000258130","",NA
"ENSG00000258136","PRDM4-AS1",101929162
"ENSG00000258150","",NA
"ENSG00000258153","HSPE1P4",NA
"ENSG00000258199","",NA
"ENSG00000258210","",NA
"ENSG00000258230","",NA
"ENSG00000258289","CHURC1",91612
"ENSG00000258302","",NA
"ENSG00000258308","",107984548
"ENSG00000258311","",NA
"ENSG00000258315","C17orf49",124944
"ENSG00000258357","NSA2P2",NA
"ENSG00000258365","",NA
"ENSG00000258366","RTEL1",51750
"ENSG00000258376","PAPLN-AS1",NA
"ENSG00000258388","PPT2-EGFL8",NA
"ENSG00000258399","MIR493HG",NA
"ENSG00000258405","ZNF578",147660
"ENSG00000258410","",NA
"ENSG00000258424","",NA
"ENSG00000258427","RMB8AP1",NA
"ENSG00000258429","PDF",64146
"ENSG00000258441","LINC00641",283624
"ENSG00000258450","",NA
"ENSG00000258461","",NA
"ENSG00000258469","CHMP4BP1",NA
"ENSG00000258472","",NA
"ENSG00000258477","PPIAP6",NA
"ENSG00000258479","LINC00640",NA
"ENSG00000258484","SPESP1",246777
"ENSG00000258488","",NA
"ENSG00000258498","DIO3OS",64150
"ENSG00000258559","",NA
"ENSG00000258568","RHOQP1",NA
"ENSG00000258572","",101929107
"ENSG00000258581","",NA
"ENSG00000258590","NBEAP1",NA
"ENSG00000258605","DYNLL1P2",NA
"ENSG00000258608","DNAJC19P9",NA
"ENSG00000258623","",NA
"ENSG00000258628","RHPN2P1",NA
"ENSG00000258634","",NA
"ENSG00000258643","BCL2L2-PABPN1",100529063
"ENSG00000258645","HSPE1P2",NA
"ENSG00000258646","",NA
"ENSG00000258655","ARHGAP5-AS1",NA
"ENSG00000258675","LINC02308",NA
"ENSG00000258682","",NA
"ENSG00000258684","BMS1P16",NA
"ENSG00000258701","LINC00638",196872
"ENSG00000258704","SRP54-AS1",NA
"ENSG00000258707","",NA
"ENSG00000258708","SLC25A21-AS1",100129794
"ENSG00000258727","AP1G2-AS1",102724814
"ENSG00000258734","",NA
"ENSG00000258738","BAZ1A-AS1",112268124
"ENSG00000258741","H2AZ2P1",NA
"ENSG00000258744","",NA
"ENSG00000258768","",NA
"ENSG00000258769","RAP1AP",NA
"ENSG00000258780","BMS1P15",NA
"ENSG00000258788","CKS1BP1",NA
"ENSG00000258789","",NA
"ENSG00000258790","",NA
"ENSG00000258793","",NA
"ENSG00000258824","",NA
"ENSG00000258839","MC1R",4157
"ENSG00000258875","",NA
"ENSG00000258890","CEP95",90799
"ENSG00000258900","HNRNPCP1",NA
"ENSG00000258904","",NA
"ENSG00000258920","FOXN3-AS1",400236
"ENSG00000258925","NPM1P5",NA
"ENSG00000258938","",NA
"ENSG00000258947","TUBB3",10381
"ENSG00000258949","",NA
"ENSG00000258955","LINC00519",NA
"ENSG00000258976","",NA
"ENSG00000258985","",NA
"ENSG00000259000","DOCK11P1",NA
"ENSG00000259001","",NA
"ENSG00000259002","",NA
"ENSG00000259010","NUP50P1",NA
"ENSG00000259030","FPGT-TNNI3K",100526835
"ENSG00000259032","ENSAP2",NA
"ENSG00000259036","",NA
"ENSG00000259051","HNRNPUP1",NA
"ENSG00000259062","ACTN1-DT",161159
"ENSG00000259065","MIDEAS-AS1",NA
"ENSG00000259071","",NA
"ENSG00000259086","KIAA1143P1",NA
"ENSG00000259091","LINC00517",400208
"ENSG00000259096","SHLD2P2",NA
"ENSG00000259116","HSPA2-AS1",102723809
"ENSG00000259118","",NA
"ENSG00000259137","",NA
"ENSG00000259146","SIPA1L1-AS1",NA
"ENSG00000259169","GNRHR2P1",NA
"ENSG00000259188","",102724587
"ENSG00000259207","ITGB3",3690
"ENSG00000259212","",NA
"ENSG00000259236","GOLGA8VP",NA
"ENSG00000259244","",NA
"ENSG00000259248","USP3-AS1",NA
"ENSG00000259250","",NA
"ENSG00000259275","",NA
"ENSG00000259287","",NA
"ENSG00000259291","ZNF710-AS1",109729181
"ENSG00000259295","CSPG4P12",NA
"ENSG00000259299","",NA
"ENSG00000259318","HMGN1P1",NA
"ENSG00000259319","JDP2-AS1",NA
"ENSG00000259321","",NA
"ENSG00000259330","INAFM2",100505573
"ENSG00000259343","TMC3-AS1",NA
"ENSG00000259345","",NA
"ENSG00000259349","APPBP2-DT",NA
"ENSG00000259351","",101928988
"ENSG00000259363","",NA
"ENSG00000259366","",NA
"ENSG00000259367","AKAP13-AS1",NA
"ENSG00000259381","",NA
"ENSG00000259388","",NA
"ENSG00000259394","",NA
"ENSG00000259404","EFL1P1",NA
"ENSG00000259408","",NA
"ENSG00000259414","",NA
"ENSG00000259417","CTXND1",100996492
"ENSG00000259424","IRAIN",NA
"ENSG00000259426","KIF23-AS1",145694
"ENSG00000259429","UBE2Q2P2",NA
"ENSG00000259431","THTPA",79178
"ENSG00000259448","LINC02352",NA
"ENSG00000259456","ADNP-AS1",101927631
"ENSG00000259479","SORD2P",NA
"ENSG00000259494","MRPL46",26589
"ENSG00000259498","TPM1-AS",NA
"ENSG00000259511","UBE2Q2P16",NA
"ENSG00000259514","",NA
"ENSG00000259516","ANP32AP1",723972
"ENSG00000259523","",NA
"ENSG00000259531","",NA
"ENSG00000259538","UBE2Q2P11",NA
"ENSG00000259542","",NA
"ENSG00000259551","",NA
"ENSG00000259553","",NA
"ENSG00000259562","",NA
"ENSG00000259570","",NA
"ENSG00000259577","CERNA1",NA
